return_1y,return_3y,return_5y,return_10y,beta,sharpe,alpha,scheme_code,scheme_name,category
0.011536884012064874,0.13424155434581553,0.1450959611785707,0.1905911612381208,0.78087860417737,0.49203362919691207,0.05185971757572111,125497,SBI SMALL CAP FUND,Equity Scheme - Small Cap Fund
0.03999921338813395,0.2895746246757418,0.2129827046064796,,0.9852216383033486,1.1779435104082037,0.18491631057291427,147946,BANDHAN Small Cap Fund,Equity Scheme - Small Cap Fund
-0.008580325372734343,0.14195469008115658,0.14621515653570327,0.18038815072259418,0.8534207678283501,0.5143456685473796,0.058781588792164496,120164,Kotak Small Cap Fund,Equity Scheme - Small Cap Fund
0.018356468726056896,0.17078182713320333,,,1.003084203401101,0.5983875480307725,0.08606865184503526,151130,HSBC Small Cap Fund,Equity Scheme - Small Cap Fund
-0.012039199241410281,0.17100202914449136,0.1819641595789261,0.15946499049563423,0.9237557531539409,0.6517194452231627,0.08464656210876045,118525,Franklin India Small Cap Fund,Equity Scheme - Small Cap Fund
-0.08898668215925765,0.12506054267708455,0.1597320301962466,,0.8869066978531684,0.3832821159742305,0.04602544243828671,145206,Tata Small Cap Fund,Equity Scheme - Small Cap Fund
0.07021369385085041,0.2382680544067055,0.21041561931280417,,0.9899902787753074,0.9331013493522993,0.14329887649310213,145137,Invesco India Smallcap Fund,Equity Scheme - Small Cap Fund
-0.0016440608302507043,0.14040724810932748,0.16044757767461237,0.17212168165133712,0.8319710678405885,0.528520708760482,0.056395640687657206,120591,ICICI Prudential Smallcap Fund,Equity Scheme - Small Cap Fund
0.09937848673185856,,,,0.9394753072369364,0.7138126539553992,0.15323999835683283,152237,Motilal Oswal Small Cap Fund,Equity Scheme - Small Cap Fund
0.04239692872642298,0.1874030712045065,0.18645890163762635,,0.9110265862196762,0.7412647773446255,0.09918617943255778,146196,Edelweiss Small Cap Fund,Equity Scheme - Small Cap Fund
0.012364056357427655,0.16797916567323568,0.16738619035752467,,0.9280140237217447,0.6240261871125817,0.08251038419647515,148618,UTI Small Cap Fund,Equity Scheme - Small Cap Fund
0.07255549162704789,0.23153179350023523,,,1.028981556640982,0.8825410377290088,0.1377186904725592,150915,Mahindra Manulife Small Cap Fund,Equity Scheme - Small Cap Fund
0.052499552051603615,,,,0.9895855595546271,0.3717253575882287,0.11221112824313335,153196,Mirae Asset Small Cap Fund,Equity Scheme - Small Cap Fund
0.08384694972166318,0.2558098401661171,0.17319465023166436,,1.0772004195134006,0.9585499780262657,0.1582719868740591,147919,ITI Small Cap Fund,Equity Scheme - Small Cap Fund
0.16586213554740303,0.2015163781074374,0.18200109047046698,0.1722715902653218,0.9935591758743176,0.7361776950492531,0.11361825332556046,129649,Union Small Cap Fund,Equity Scheme - Small Cap Fund
,,,,1.0183959047976758,-0.11962738879253278,0.11206909938511811,153612,Bajaj Finserv Small Cap Fund,Equity Scheme - Small Cap Fund
0.08562874251496999,0.1686195773532959,,,0.8278059573750425,0.6649235101457017,0.0833576341183199,149019,PGIM India Small Cap Fund,Equity Scheme - Small Cap Fund
0.2291870714985309,,,,1.0098446869201407,0.4717377824710526,0.1680253670634805,152939,TRUSTMF SMALL CAP FUND,Equity Scheme - Small Cap Fund
0.03151315740052141,,,,0.9293498823089107,0.3990830214289535,0.047490273141592654,152128,Baroda BNP Paribas Small Cap Fund,Equity Scheme - Small Cap Fund
0.07569893318139842,,,,1.147512476799985,0.004467123631230815,0.07076849790757458,152614,JM Small Cap Fund,Equity Scheme - Small Cap Fund
-0.017718304356319603,0.1651489232214911,0.16653785046804281,0.15433723045254144,0.8166038623591722,0.8433094790524353,0.07109924170370958,120323,ICICI Prudential Value Fund (erstwhile Value Discovery Fund),Equity Scheme - Value Fund
-0.013856896055283618,0.13637008752806534,0.14880179751183076,0.16435572923105757,0.915958547693049,0.5399600942398878,0.04911278295531546,118481,Bandhan Value Fund,Equity Scheme - Value Fund
-0.027206363706819725,0.15254419876019787,0.1303328259675176,0.14064723652397615,0.9587788662941433,0.640081848907573,0.06312347617702682,120751,UTI Value Fund,Equity Scheme - Value Fund
-0.010172546789302683,0.18550307203392502,0.16078858325440648,0.16454382197266604,1.0495825615306382,0.7668833496301349,0.0929227271634932,118784,Nippon India Value Fund,Equity Scheme - Value Fund
-0.018007709910767833,0.15502842174096787,0.14939368986211377,0.1548930450218109,1.027919768813388,0.5867052434777384,0.06680359994386265,119231,Tata Value Fund,Equity Scheme - Value Fund
-0.020278070723592112,0.14296293757503742,0.15454019658951634,0.15047209654166194,0.9194820890993388,0.5820268341565227,0.05079840972278944,118494,Templeton India Value Fund,Equity Scheme - Value Fund
0.0506527415143605,0.20323003450222377,,,0.9653238106090063,0.9253982523687769,0.10838939598636366,149166,Axis Value Fund,Equity Scheme - Value Fund
-0.047431104386084444,0.093414974680325,0.10057002894819078,0.1115244522707799,0.9336906907926108,0.23652735116873505,0.00881015789215471,119549,Sundaram Value Fund,Equity Scheme - Value Fund
-0.062342232081389115,0.13228858951707645,0.10783157376506702,0.11492834448270117,0.8734649572943233,0.5352011410158368,0.04536012068579723,103490,Quantum Value Fund,Equity Scheme - Value Fund
-0.013440311071350575,0.11768749375536292,,,0.9930493713416156,0.3773223252713503,0.032687382826485645,151755,Baroda BNP Paribas Value Fund,Equity Scheme - Value Fund
0.0914457894644638,,,,0.9769339286924199,0.7444607377667352,0.12869050752682898,153303,Mahindra Manulife Value Fund,Equity Scheme - Value Fund
0.01806407634628493,0.1605348285893775,0.14481547077599988,,1.0074934305734624,0.6444627766500862,0.07104972833405647,145473,Union Value Fund,Equity Scheme - Value Fund
0.027153053666419735,0.1653038823634123,,,1.1157486767780527,0.5983180445135805,0.07668415928154283,148972,ITI Value Fund,Equity Scheme - Value Fund
0.12160563468559538,,,,1.0605052533511912,0.5635957852634103,0.09172783988286076,152018,LIC MF Value Fund,Equity Scheme - Value Fund
